青海省,QIH,2010,79,13,10,53.5,25.2,60.1,1.06,0.89,0.83,12,2,1
宁夏回族自治区,NXA,2019,143,29,43,103.1,38,492.6,2.08,1.81,2.43,36,1,1
宁夏回族自治区,NXA,2018,153,26,45,95.6,36.3,494.3,1.94,1.71,2.33,26,1,0
宁夏回族自治区,NXA,2017,143,24,37,88.9,34.6,494.8,1.82,1.62,2.16,20,1,0
宁夏回族自治区,NXA,2016,123,22,39,84.5,33,476.6,1.71,1.53,1.81,19,1,0
宁夏回族自治区,NXA,2015,112,19,32,82.6,32.2,470,1.59,1.42,1.61,17,1,0
宁夏回族自治区,NXA,2014,105,19,32,85.1,31,462.5,1.5,1.33,1.51,17,1,0
宁夏回族自治区,NXA,2013,99,19,32,79.1,29.5,456.9,1.43,1.27,1.4,13,1,0
宁夏回族自治区,NXA,2012,92,19,27,78.1,28.5,455.2,1.3,1.15,1.25,13,1,0
宁夏回族自治区,NXA,2011,102,19,26,73.1,27.1,88.5,1.23,1.09,1.16,11,1,0
宁夏回族自治区,NXA,2010,108,18,26,67.7,26.4,80.2,1.23,1.1,1.03,10,1,0
新疆维吾尔自治区,XIN,2019,678,61,118,436.9,168.1,1688.1,6.79,5.6,7.73,168,11,8
新疆维吾尔自治区,XIN,2018,671,62,115,416.7,162.7,1671.5,6.33,5.19,7.23,169,6,10
新疆维吾尔自治区,XIN,2017,676,64,119,381.8,152.7,505,6.23,5.1,7.06,174,8,7
新疆维吾尔自治区,XIN,2016,689,62,110,369.7,148,405.5,6.03,4.95,6.76,170,9,6
新疆维吾尔自治区,XIN,2015,705,57,101,363.3,142.6,385.2,5.73,4.72,6.39,171,9,5
新疆维吾尔自治区,XIN,2014,681,55,93,359.9,138.2,387.1,5.48,4.5,5.98,169,9,5
新疆维吾尔自治区,XIN,2013,667,51,92,353.7,134.3,389.1,5.3,4.36,5.66,166,10,5
新疆维吾尔自治区,XIN,2012,648,50,87,339.5,129.6,382.9,5.05,4.14,5.24,146,14,5
新疆维吾尔自治区,XIN,2011,641,46,83,321.4,125.2,378.5,4.95,4.03,4.88,127,13,5
新疆维吾尔自治区,XIN,2010,624,43,86,298.8,119,373.3,4.91,3.98,4.45,122,12,5
